id,width,height,ionizationclass,FluxCompensation,pressure,karma,modulation,configuration_log_ID,weight_in_kg,weight_in_g,error,error_type,Quality,reflectionScore,distortion,nicesness,smartness,multideminsionality,roughness
2589,90.7542862076916,147.621594917095,B,II,100.378538653209,1029.16887236987,103.030789107649,2589,1215870.91824341,1215870918.24341,yes,severe,99.4882562320249,645.308666167932,51.6367036073029,91.9673503406876,22790.2764507756,no,126.269140834637
2590,70.9243565456747,142.115250322441,B,II,97.1300414975595,1025.88799284524,96.3738111105141,2590,714887.218935463,714887218.935462,yes,minor,96.4575873399732,702.607285148277,50.8219936542385,70.9083560837288,21197.2444338656,no,128.569982457267
2591,68.8445328944649,132.92785803795,A,II,95.0130533230628,839.88213330094,101.415223354873,2591,631030.40211632,631030402.11632,no,None,94.1215122750161,667.506996150891,51.2484517501649,70.3842263024057,18668.7826752669,yes,138.165708829117
2592,71.534781413994,133.772358545904,B,III,98.6018853703986,783.905938724129,108.372385560452,2592,684552.698687828,684552698.687828,yes,critical,97.9503755480053,673.704433158159,48.8068108920864,73.5153561583184,18895.3849441952,yes,127.501323230619
2593,57.3271767178748,137.021420368636,B,III,104.072939222621,1171.43665770588,98.3835424358981,2593,450316.606472746,450316606.472746,no,None,94.6247562841266,769.196413456909,47.7955218252769,54.7513136903719,19774.4090536863,no,140.992116350368
2594,61.5317307574203,137.854389590098,C,IV,101.989387742863,1063.40865439724,102.89101763256,2594,521947.261196869,521947261.196869,yes,minor,97.4743904395186,773.199175935084,50.8998506247715,65.2735283281764,19999.6615206918,no,135.254004648114
2595,85.5338201408703,143.831240312346,C,III,101.877823457343,1043.42549548559,100.753123349578,2595,1052285.12080774,1052285120.80774,yes,minor,97.0998951293915,730.86316987428,48.0823582334705,81.6718267132564,21687.3505108268,no,147.540127978791
2596,96.2181447293121,125.766167541762,C,I,93.1366681846293,1092.91019755469,101.591221007143,2596,1164343.62693723,1164343626.93723,yes,minor,92.7493956243319,741.977426952084,49.7357904970022,99.8735214022743,16814.3908642096,yes,145.862487996803
2597,71.1660261253527,130.630573776102,C,IV,96.5572985116646,893.192476312683,100.412210940288,2597,661601.958021799,661601958.021799,yes,critical,95.8717219989807,655.488843913384,52.3743250244009,68.3479262677019,18064.7931397649,yes,146.693410789358
2598,74.9079671451888,115.698331787554,B,III,97.734666305621,1096.615410295,92.6273054691413,2598,649216.7618449,649216761.8449,yes,minor,96.1231498901518,723.954223369872,54.8235072517333,77.3501853186428,14383.917782488,yes,126.938589414932
2599,74.6464943675423,142.992501006421,C,IV,99.8113061179327,838.023099015343,100.306162099791,2599,796778.964478924,796778964.478924,yes,minor,98.9646215926456,703.925195850054,49.6355359929834,75.0337323768029,21446.8551722775,yes,123.283432415415
2600,73.7755179945093,135.08998264277,A,IV,104.650276114846,1013.55748195028,102.186320147408,2600,736280.723099882,736280723.099882,no,None,95.1029482545356,711.573529327351,50.9463871138042,74.4823625401125,19243.1626882183,no,118.452158564241
2601,65.1636822402896,103.388232886709,B,IV,97.8474298150707,1077.74066547046,108.520316454001,2601,439027.397327174,439027397.327174,yes,minor,96.7818059040088,660.112679167247,52.2006695279918,64.8872231207901,11689.8602554456,no,139.907675092579
2602,81.4427263424886,137.763811753209,C,I,96.4180933989852,878.04353788989,102.082650093474,2602,913787.773687763,913787773.687763,no,None,95.8301969874259,719.249324512291,51.6653366441155,79.116789024019,19975.7184751731,yes,130.335547766477
2603,84.115835953747,139.344552178391,B,III,95.1296269752008,906.461029233104,100.915058527233,2603,985936.574902508,985936574.902508,yes,minor,94.40561651836,641.092072658562,50.1451642582463,84.2677856921585,20415.3014126327,no,127.706575056922
2604,74.0979920798806,135.055750014657,B,IV,100.59448709978,824.928642600946,101.808703300411,2604,741536.022008097,741536022.008097,yes,minor,98.9013151009291,662.005361288695,52.2893751874707,74.2751543121462,19238.7713330052,no,126.660776636661
2605,81.042067602233,140.528439347272,A,I,89.5642441453264,1062.93416737054,103.162107815735,2605,923975.006677385,923975006.677385,no,None,88.811700666899,688.350021002585,49.0144812242662,83.3212911078105,20746.5250787723,yes,117.24032653052
2606,58.6225737928444,132.686743262117,B,II,98.3107093728512,974.10598238025,98.8753437317302,2606,456001.770879524,456001770.879524,yes,critical,97.6507467932743,690.926896987062,49.7551561906909,59.8018404626374,18607.360226685,yes,127.541666865919
2607,73.8543551119776,127.466218321042,C,III,101.662542054761,997.493891418671,102.88570792988,2607,695269.585482316,695269585.482316,yes,minor,97.3198253388519,687.57672276566,46.066888335655,72.5909420226725,17247.3640521014,yes,137.854824643147
2608,82.4269444322195,124.498656841819,C,IV,96.3230006777345,892.924726691705,96.9481069869781,2608,845880.905517725,845880905.517725,yes,critical,95.6022337526096,713.01706683772,50.6109160189007,83.6882287018599,16500.7757162067,no,130.45644523196
2609,67.8556877673492,113.425116528868,A,III,103.636866397068,922.422849853573,96.2681212380983,2609,523264.654798026,523264654.798026,no,None,96.2154532607178,710.3111170144,51.7907096745439,68.6639841394473,13867.9752214459,no,143.184848477712
2610,67.5184816088385,132.162923118287,B,I,97.2280611411844,1109.13884639804,101.323077590227,2610,602506.821711764,602506821.711764,yes,critical,96.9833630209404,694.882870636246,48.407501724539,66.1874625441021,18467.0963661791,yes,130.111025253662
2611,60.6995630629075,121.170373577241,A,I,95.918095933357,931.935509187034,95.2444376390799,2611,447455.097549422,447455097.549422,no,None,95.9082874357054,715.045577698235,51.2981512387865,64.0863060653802,15681.738480895,yes,131.632125530686
2612,81.4681552497387,127.182410895214,A,IV,102.253946350904,1088.33795213539,100.1531183849,2612,845127.896630372,845127896.630372,no,None,97.6363796024784,694.850474824333,46.841094138563,81.8629967717297,17172.8075053638,yes,128.628683876324
2613,75.0987216343586,119.075973064543,C,I,101.127851135621,980.143016247738,94.7030609069354,2613,671577.873799836,671577873.799836,yes,minor,98.0643027411223,715.181497119622,51.0522497962243,73.2734896635716,15178.9477749561,yes,127.767145329756
2614,123.442884024078,148.632023903659,C,III,105.759082879882,962.106404348169,102.919173018001,2614,2264885.41403253,2264885414.03253,yes,severe,93.287503964186,723.088460241215,51.0747982197605,120.16712851077,23093.2634453474,no,119.696173076064
2615,67.3100996467575,117.558093604303,B,I,97.3757346942784,1119.87726739444,95.9335873162669,2615,532622.897486277,532622897.486277,yes,critical,97.0772130807182,656.562114563366,51.9897236604083,64.238638628376,14819.8685463247,yes,102.666196059528
2616,72.2314812365181,147.439237771888,B,III,106.387864697804,1062.35943534977,94.3824776100902,2616,769257.494647578,769257494.647578,yes,minor,92.5380384659493,689.247097776845,50.6831205528944,73.4219264144039,22737.0499552012,no,126.750690215956
2617,49.7999462543013,131.068314851796,C,I,101.923782211395,1074.09032029964,93.0568760348275,2617,325064.001569284,325064001.569284,yes,severe,97.8789761102917,721.810483732412,51.8766634608572,46.5207264765906,18177.1172671198,yes,114.87002226201
2618,87.757596026321,139.184819878539,A,III,100.33811841822,1089.3851538851,99.6693067608005,2618,1072928.03009272,1072928030.09272,no,None,99.1115281500357,707.977060596926,52.127131928595,89.0458294816793,20373.3515186554,yes,134.716512297309
2619,63.8556488172204,123.777495586252,B,I,97.0241727272196,1080.24704205897,100.32961852504,2619,504717.322835429,504717322.835429,yes,severe,96.7084212137465,702.421951445574,48.7770741610579,59.7266281486927,16321.536706669,no,125.541329584748
2620,72.6632998527275,129.301968228419,C,II,97.1763050821152,1123.44500066932,100.299645843877,2620,682720.910404801,682720910.404801,yes,critical,96.2171167386349,670.394455575024,51.4341497379883,74.9784259313057,17720.2884908291,no,132.925070878833
2621,88.906527393608,124.37158647268,A,I,100.274058800996,873.197044764477,97.235211024704,2621,984091.280779283,984091280.779283,no,None,98.8217214015618,694.2979260112,51.4761347586723,85.5692252481701,16468.302788217,yes,121.224467345919
2622,100.513734596981,111.428442540524,C,I,104.276402404419,811.261888293248,97.0676927516769,2622,1125772.51259175,1125772512.59175,yes,critical,95.0860169541662,726.544290247377,48.7073162547453,100.188558366932,13416.5631883963,yes,144.424305447317
2623,65.0509886361171,141.115535071041,A,II,98.6060807161346,942.165281530905,95.6789670451263,2623,598160.677835227,598160677.835227,no,None,97.9522145878685,703.783315057206,52.3961975492159,64.8739413870947,20913.8329100926,no,129.866134120047
2624,62.8679259779138,148.845342900332,B,I,99.50366338494,1033.98727360206,99.6149519665865,2624,588304.538240292,588304538.240292,yes,critical,98.9130245619973,689.1293424847,49.8063884267833,62.4136779804191,23155.8048703824,no,136.122148238964
2625,74.1593681513991,119.124403141517,A,III,99.6911842382534,1071.00650516575,97.3624967921744,2625,656148.419405317,656148419.405317,no,None,98.9580524749908,745.573944334405,53.9965000118011,71.8589305489285,15189.4046609539,yes,119.297531169069
2626,94.185066948909,132.857909300116,B,I,101.800152707054,1024.08212749751,99.0480480117274,2626,1178568.76070312,1178568760.70312,no,None,97.8780118037386,708.713803390442,50.5474501014148,92.622179489005,18654.3227456465,yes,116.702244622303
2627,72.3311777414841,122.695638229149,B,I,98.1557301407722,1030.89496743599,99.1063490719832,2627,641927.979353157,641927979.353157,yes,critical,96.7219088702705,706.580553710294,51.3765616792879,74.2242450378262,16053.5708363444,yes,133.055285827061
2628,73.8413238688186,126.934390282745,B,II,97.5920484740652,910.281884718147,98.191297934649,2628,692123.1300059,692123130.0059,yes,minor,97.4925735442992,718.07337310628,51.5565669828751,73.7496147268645,17111.0302095272,no,121.871792466961
2629,85.7323221898489,126.145035573348,B,IV,103.893680692561,914.230723051627,104.501501449357,2629,927179.816629381,927179816.629381,yes,severe,95.5504063929664,653.655297783703,48.8765980141591,80.5544249484602,16909.9896973913,no,135.538492755484
2630,84.7968137942177,133.291148173434,A,IV,108.352672159155,1128.03873733221,104.0623121527,2630,959439.759427076,959439759.427076,yes,severe,91.3991063295767,738.571468630421,51.3835624089439,81.518949814373,18765.7753932139,no,109.758295825072
2631,91.7338406289668,130.706082319373,B,I,99.1597236581432,926.917214541194,96.6476043910576,2631,1099913.15500503,1099913155.00503,yes,critical,99.1405818392095,678.923807853101,51.6736548252288,94.5413754446533,18084.7879289333,yes,125.415397602254
2632,30.9438540061028,131.632452032651,B,I,100.896199125337,867.981830938003,96.268618106662,2632,126051.995360923,126051995.360923,yes,minor,98.7683463118948,679.717529919834,49.8839248204152,28.1306755987683,18324.7099611716,yes,130.725970434178
2633,46.3514634695092,128.425785036783,B,I,99.8322958657232,980.779876795673,98.0006559266093,2633,275928.926065473,275928926.065473,yes,severe,98.9641661608677,684.891538102363,47.952796800275,49.198818044645,17495.4562091255,yes,128.775504727945
2634,46.3864304416195,135.360128415972,C,I,101.766488399338,1034.1880215299,101.664112523576,2634,291263.792759013,291263792.759013,yes,minor,97.6511798577947,648.450512285883,49.9161197466912,50.8118086021018,19325.5256838241,yes,127.887556697126
2635,77.5396220375213,130.514721594435,C,II,94.7454939441499,936.985764206139,104.475691961624,2635,784715.976093664,784715976.093664,yes,severe,94.5698068941731,676.321447807339,52.61807494599,76.2794273077019,18037.4653322167,yes,131.058436820801
2636,42.8641791863347,132.826133433348,A,III,101.333676678725,1064.46687667791,97.4876555615771,2636,245057.371689011,245057371.689011,no,None,98.3048908817139,720.756860837195,51.4488552530037,41.48904024178,18638.1316401354,yes,123.865393682148
2637,65.427834566487,152.925481388743,A,III,97.5288576966943,1092.67660839488,98.5794837237008,2637,655653.234745589,655653234.745589,no,None,96.8614353739602,697.219201212199,49.7460935761016,66.8535958577257,24381.4614183052,yes,121.171554388782
2638,78.4651312980936,128.472295998883,B,III,100.359819675974,1179.29556402778,97.3658672347583,2638,790984.209952485,790984209.952485,no,None,98.3246916270177,746.050996262142,49.6977692943605,79.8630535642577,17503.9909058746,no,129.995258857174
2639,108.818165193292,126.325598016055,C,I,94.418378831999,1135.87409686058,99.205096268098,2639,1495880.76491927,1495880764.91927,yes,minor,93.7621562368251,685.634988136485,49.3196019994745,110.727012490282,16954.5381621963,yes,133.129048733082
2640,65.1796130386532,128.601451718644,C,III,96.0498222414816,1145.83029810711,103.944013485154,2640,546357.51487396,546357514.87396,yes,minor,94.2573673739056,710.496736671978,51.2668747416801,65.439213618144,17542.2691192425,no,132.815802187061
2641,69.5805885613902,119.638877461315,C,III,103.712835118493,970.519435090503,98.5843104260916,2641,579236.764110147,579236764.110147,yes,minor,95.8204486162919,706.407931836759,50.4615897683418,70.0899806462418,15315.1619337262,yes,120.967536590917
2642,74.7129411259397,143.676173800117,B,IV,96.9398301540014,1082.01113345926,97.9080928663707,2642,802015.37240735,802015372.40735,yes,severe,95.6327859518199,671.030760459775,46.1566534997856,74.2869903140852,21642.8501604687,no,124.462616993978
2643,58.0931036877295,129.863640028696,C,I,102.162313225104,998.271631850757,102.038410102004,2643,438276.6643544,438276664.3544,yes,critical,97.8097609189158,731.360048780739,49.3767752599041,59.2992612795239,17864.7161778733,no,159.744960675755
2644,53.9911686751157,134.481221874942,A,II,94.8157451953929,1159.30377557857,89.9798112592066,2644,393027.98228793,393027982.28793,no,None,94.5058035288601,682.038811850896,47.6986714073677,56.0893702749075,19080.9189832028,yes,126.286176942542
2645,100.225569432542,129.636916168337,A,I,101.523059672483,1028.24156403826,100.964087199273,2645,1303232.89454191,1303232894.54191,no,None,98.0828308800966,719.471373928348,50.3914187630763,97.3758808108103,17807.0875162938,yes,128.066120176386
2646,63.1282599303447,126.453675515318,A,I,100.658589750647,1186.85149537989,93.5514054673595,2646,504949.285351447,504949285.351447,no,None,97.6979069713591,688.910664775325,50.5778522370749,61.9437300748766,16993.4402732872,no,106.973658903909
2647,55.6614176940386,125.269908790406,A,II,97.013018343267,1052.35997836909,101.988687812751,2647,389120.518838342,389120518.838342,no,None,96.7923940691791,708.244591990835,48.2926415298869,53.580819431183,16692.1958611574,no,144.772857302023
2648,75.7581829459496,124.537802577268,B,IV,100.062187963223,774.443415124014,100.072086357008,2648,714769.612709377,714769612.709377,yes,minor,99.6383845813341,685.062363034966,48.7967152578215,74.8224636700404,16506.6002553441,no,113.180544652103
2649,57.6505448751135,150.117853010968,A,III,100.746735060896,1042.91790547429,101.090016804137,2649,499938.539483138,499938539.483138,no,None,98.3515157045928,741.640963913036,48.9708681761619,56.5685110005123,23538.8202256302,yes,135.743294505202
2650,88.4033481382491,119.843782518497,A,IV,97.4476635678465,942.303217330398,95.6087017283689,2650,937608.565327528,937608565.327528,no,None,97.3773237834657,646.96896547045,50.6220432282542,84.7989846887756,15363.0796666427,no,120.151760139793
2651,60.9179866952896,139.139032344966,B,I,94.6461165655164,912.037836617338,99.233046271853,2651,516355.711617265,516355711.617265,yes,severe,94.6416143323116,755.412644092978,49.3945194803916,61.9036806612099,20359.2821169655,no,140.35520474545
2652,87.1152264900937,128.639947992173,A,III,97.7246326658901,1092.87248893809,100.148589937722,2652,977266.206301053,977266206.301053,no,None,96.8512216410864,634.869007268121,50.9437474686901,88.9099087067856,17547.875402218,no,132.798486876575
2653,65.3291432482234,115.489966050735,A,II,101.237056416727,832.466593153624,100.017479536184,2653,493908.88267755,493908882.67755,no,None,97.6693379524565,650.868750356909,49.097213217344,66.9085229370015,14338.8924948939,yes,129.495056700416
2654,50.4325704220409,135.35428200009,A,IV,98.8694084496386,1039.03847452707,95.2725494089652,2654,345276.047182422,345276047.182422,no,None,98.0311628517559,680.095165313882,51.0116608971849,48.8289111709839,19323.0458593774,yes,125.644697162924
2655,84.7443192706777,130.079709517896,B,I,101.411530195359,996.961058048901,100.246804523656,2655,934189.719392134,934189719.392134,yes,severe,97.8108702740275,789.702010245725,49.6259029393215,82.8264692685155,17919.8980820884,no,133.131477528744
2656,118.832072493609,120.688856571129,B,IV,102.823429815713,1036.52731601754,100.262158231059,2656,1704264.41082491,1704264410.82491,yes,critical,96.8985361759244,678.14680518505,51.1560850079367,118.133020201407,15568.6545903702,no,124.833328270156
2657,50.1501469702016,130.168243924765,A,I,101.570106740495,892.671300006518,96.7712377369348,2657,328386.050276595,328386050.276595,no,None,98.1432151786159,729.769813300327,51.2601608593228,50.5368085075613,17947.2170334267,no,141.177025878803
2658,61.1852771098933,133.931445918565,B,I,95.3593270138437,1108.07433952474,104.660988609891,2658,501399.333325812,501399333.325812,yes,minor,94.5869913397809,722.459865713839,47.8083340351818,60.7963544277711,18937.5890789685,no,123.630063264493
2659,46.6122493540452,140.609637361115,B,I,99.3574997842175,887.31335443596,101.986264217539,2659,305511.224849771,305511224.849771,yes,severe,99.1843297634507,682.352953247611,49.1078079049121,44.7049313539321,20769.3340329772,yes,130.59842062534
2660,101.839759789008,117.850062255366,B,I,97.1265781201836,1038.64758146832,98.4630356941416,2660,1222272.48638122,1222272486.38122,yes,minor,95.8344452966099,675.845480200659,51.0991318338091,101.639263108018,14892.5111034947,yes,123.463195886999
2661,72.5454943344195,131.16671939606,B,III,90.6525742733953,1095.89796289161,107.779988386703,2661,690320.522519652,690320522.519652,yes,minor,88.6670865109524,657.210910930302,48.4182927186541,70.7930535465839,18207.9944674985,no,132.664478341667
2662,36.5419731114297,123.923099751883,B,III,101.278928882356,861.936556185483,101.495367572385,2662,165486.325880936,165486325.880936,yes,critical,98.2553743097715,697.648505460464,48.9721515872788,35.4045796129965,16355.2472957896,yes,127.080641846407
2663,33.9354983465463,122.994559950017,C,II,102.13044716002,946.928997722441,98.8363299186686,2663,141651.944256223,141651944.256223,yes,critical,97.7507206982471,702.441377623018,48.4710367539959,36.5871225009041,16129.6206687722,yes,144.028359836901
2664,88.7833052885692,129.755127231505,A,II,95.209799544112,1157.42074052779,104.445601967083,2664,1023803.26014192,1023803260.14192,no,None,93.8246239716581,745.811812706055,46.6420490464678,90.2356758373991,17835.7012756603,no,122.563544343781
2665,75.9832431114533,141.32108970723,A,IV,96.7258563653986,1161.52175399461,97.6676300182918,2665,816921.205317425,816921205.317425,no,None,96.0426673091814,731.587306805643,49.962595068075,74.7826305990721,20970.1460703007,yes,133.404945883242
2666,30.2014661301123,122.125546868172,B,II,103.255404624332,977.652557836784,97.9508618921823,2666,111403.417316815,111403417.316815,yes,severe,96.5658325389595,713.686303461123,45.8513307948377,35.5181433488892,15915.3405477281,no,119.120760727334
2667,45.9173039918616,127.264996473985,B,I,98.780596612001,943.928830158492,100.799023872367,2667,268335.929400761,268335929.400761,yes,severe,98.6747413657087,656.622685552641,46.4535310533372,44.8963116542146,17196.9405335506,yes,131.673609991206
2668,77.966914760031,134.935569258946,C,II,103.135735881232,1106.37154921233,100.409541171502,2668,820263.148929613,820263148.929613,yes,severe,95.9365506089768,701.040049774552,46.2689718258392,77.3674557723035,19204.6224284327,no,118.646021550472
2669,70.8951317204725,119.805606484774,A,III,103.49099695728,867.711474490022,101.57261660729,2669,603166.655849882,603166655.849882,no,None,95.1921980327595,767.752084482087,48.8558090244161,74.5216648780498,15354.5778734375,no,124.010151175555
2670,32.676783736618,122.900725871172,C,II,98.5302434837247,850.316194391467,96.092799032305,2670,131239.325512541,131239325.512541,yes,minor,97.1708828979581,678.530982670477,50.0092033984494,33.773548213153,16102.8361109529,yes,131.019612733265
2671,85.0504567598215,136.003968043842,C,IV,108.780598513373,1050.84593085333,100.442548750924,2671,983805.73887776,983805738.87776,yes,severe,90.8377613556291,723.719308054359,51.8442011402783,85.163914239684,19496.8846787558,no,150.225890725128
2672,61.4863125091521,122.736810105524,C,IV,98.55699312196,907.341791443524,97.7268443330707,2672,464024.522891119,464024522.891119,yes,critical,97.546077961451,674.444839168156,49.6211841686633,60.8478589938375,16067.4604703138,yes,136.249234201985
2673,94.8834063267022,133.069862302807,B,III,101.463082437098,1138.92146030568,94.9578936708006,2673,1198020.34318685,1198020343.18685,yes,minor,98.3657784294772,664.999047486545,49.496625444232,95.774904825135,18708.3442711229,no,139.133451484736
2674,79.0069855856418,122.961260571259,A,III,103.003224602648,1163.21735461476,103.461811509391,2674,768546.271424226,768546271.424226,no,None,96.9932436962409,702.02889978076,46.9971077914005,78.6388435811144,16119.0893896686,yes,117.914002554885
2675,93.6561496519586,139.751214922143,A,IV,95.6674067445501,1081.44369437335,100.676203751266,2675,1226833.57834181,1226833578.34181,yes,minor,94.509448276396,683.340739518696,51.5203598435243,93.9477446559652,20531.6787232115,yes,121.091709734182
2676,30.7204377779198,135.203599785913,A,III,98.3082431915626,986.872911122006,100.162061291447,2676,128606.388721424,128606388.721424,no,None,97.3791578765184,661.388249421123,47.417428068453,29.1921851583607,19281.6354587639,no,137.281525370155
2677,84.9322573740285,140.293045327175,A,IV,93.5850157662892,1080.52899152032,96.7650712836915,2677,1013012.05828329,1013012058.28329,no,None,91.7888833601094,704.662635395887,50.7232270634678,84.0768440016732,20678.0928089276,yes,147.330579378998
2678,91.0264749420392,128.37262032348,C,III,97.5895631854414,902.284201182654,101.547139000048,2678,1063682.33696994,1063682336.96994,yes,severe,96.6190750765996,682.637872075366,52.8290031185915,92.4088644444828,17481.0631998141,no,129.836933736181
2679,80.4834217012746,141.419843552527,B,IV,98.5178631673182,961.536744592734,97.9176493916315,2679,916068.06658713,916068066.58713,yes,severe,95.4001709935721,704.505082263414,48.9845843119599,84.3339417372308,20998.6991202578,no,119.129064187296
2680,47.6883144055097,128.494760913996,C,III,100.879599999535,990.625687843531,98.8524958965848,2680,292228.18423582,292228184.23582,yes,minor,98.1116726509778,641.296313406122,50.2951181876674,45.1885688871439,17513.7433668616,no,131.534422035321
2681,69.0446755669368,136.823206465329,A,I,104.437685832451,1025.98172500452,101.844394549574,2681,653267.910878562,653267910.878562,no,None,94.8382289660388,694.51200679959,52.2230913933396,68.5504099960477,19721.9346538975,no,122.141797412306
2682,31.6594211584115,130.070382025327,B,IV,97.6645866696227,1025.20948194372,100.093022010639,2682,130380.309988068,130380309.988068,yes,critical,96.1701131099036,712.12763821555,48.5855713989773,31.1257141387937,17919.8758193243,no,132.526695782776
2683,58.5653952432064,141.768838879914,A,I,95.3952178859633,969.13365458727,101.505366469154,2683,487264.777933375,487264777.933375,no,None,95.3093046563728,686.940535820965,52.5939884803389,59.0969254090243,21097.3711932489,yes,145.523965093568
2684,55.0360673272716,143.143812894151,A,II,102.703749026202,939.111938409382,95.9703135835269,2684,434589.123390474,434589123.390474,no,None,95.6221645878854,656.294092177053,49.9800685798744,55.6985541719449,21488.7204817872,no,143.381957510871
2685,76.9035791281921,126.013881829453,C,IV,101.978873302938,935.310895958033,107.754350984428,2685,745274.406187375,745274406.187375,yes,minor,95.5214047239533,704.358323938654,49.0719396929402,72.6514839757869,16878.4317979088,yes,120.088010338835
2686,113.279022088803,120.490364569114,B,I,100.547742467464,942.707019356259,99.1935286568637,2686,1546159.08093076,1546159080.93076,no,None,98.9508273122751,702.077928588889,48.3508301538594,111.103984610327,15517.3758355258,yes,110.947462544265
2687,76.7329268440882,119.20600424521,C,II,96.0276136109464,1027.58410053359,98.2246662240993,2687,701886.990637359,701886990.637359,yes,minor,93.8166506670463,678.535456573514,48.5349185048734,76.3417216133647,15212.2002054323,no,131.989878905424
2688,61.6427203292836,122.668183825265,C,II,104.929023299828,902.222167357991,97.4406981220316,2688,466125.885569697,466125885.569697,yes,severe,95.0308338333294,725.141837845423,46.5985555904272,63.9458238476092,16046.8541742813,yes,123.759226119212
2689,88.4738204141257,113.37168556401,B,I,100.897173998701,1062.94268045834,98.6248482780818,2689,887441.019048506,887441019.048506,yes,severe,98.8260087676433,735.06691190276,50.0531562190231,91.1178700698917,13857.3823244133,yes,144.123897712813
2690,85.3353318467042,143.921428431224,C,I,93.7077800912078,1040.4169572344,100.471360911792,2690,1048064.27771319,1048064277.71319,yes,minor,93.0721460114173,669.623440600794,48.8214630201602,84.165256571617,21711.4656960023,no,126.171886903313
2691,74.9749629580786,125.715363153278,C,III,98.4441573153123,965.436754285858,93.8685630193458,2691,706686.894435756,706686894.435756,yes,severe,98.1549374245473,718.971998658828,47.1643566324233,79.2841885796505,16807.7857772938,no,137.404339650545
2692,56.8556393010059,118.183453620662,C,III,101.50377198337,966.904338746205,98.2523456365927,2692,382044.970802747,382044970.802747,yes,severe,97.833279338265,708.906940121108,46.7764628224323,57.9540636849851,14968.3123218168,yes,127.794733638835
2693,81.6624833826793,113.811466856999,C,IV,100.624843658817,1014.50249825867,97.9582829821101,2693,758990.877187536,758990877.187536,yes,severe,99.2780786209924,695.319079014024,53.7753109592238,83.3401419282546,13953.7361119716,yes,123.196171671971
2694,83.8136573533365,134.781575672528,A,II,106.540242333196,1118.56590526189,101.909271963104,2694,947811.996403909,947811996.403909,no,None,93.3432629026094,707.572777178756,51.9816173939488,85.0321172162435,19166.8124123014,yes,133.588291340799
2695,75.837293599919,118.394537688586,C,II,98.0351920912783,951.012060720192,103.614084098795,2695,680931.006179969,680931006.179969,yes,minor,97.5827669997815,750.268004268627,50.3080650418919,77.9147773329624,15016.8087945666,no,130.727426894886
2696,108.461483349268,131.9491473213,C,III,99.3691296017849,1086.55937827366,103.296428758674,2696,1552243.39684536,1552243396.84536,yes,minor,98.9280271659483,687.839629926678,49.7395106976508,109.50947190268,18407.290826657,no,137.603939137028
2697,116.122594969975,119.890742235867,A,IV,94.3684260292496,970.356462958304,101.021776374462,2697,1617671.71161932,1617671711.61932,no,None,94.0959112709626,685.738911594994,50.35562895381,116.10291872275,15373.9662950464,no,136.123256515982
2698,50.2160946431378,123.901411176555,A,II,98.6695319766259,914.442041684445,97.9663083455754,2698,313446.047762686,313446047.762686,no,None,97.2615187030449,719.713568755486,49.2699734859566,49.9639607117914,16348.6067071166,yes,111.658111688549
2699,78.0285481701952,132.020511493665,C,I,107.783100590281,945.731123739874,99.3246046521377,2699,803810.60113883,803810601.13883,yes,critical,91.5678632660645,714.29058625531,49.8664798421644,78.2339982697439,18430.3063514711,yes,127.715490907012
2700,45.3522365349016,147.884652054946,B,IV,101.139194962908,1063.64422012463,99.9091190426112,2700,304181.857962687,304181857.962687,yes,minor,97.6720661795453,683.361819872586,51.0814052688569,44.9368302526183,22866.7638718037,yes,123.071512267335
2701,59.1062131305456,129.572828496704,B,IV,97.6309030505411,990.853287321136,103.144033792945,2701,452677.772959042,452677772.959042,yes,severe,96.8712521765954,699.249858272128,48.865988825007,58.5758180894179,17789.1151565819,yes,130.409421265988
2702,61.3093408195577,133.395414038207,C,III,102.288328101389,1173.53190055177,101.47528229507,2702,501421.440471464,501421440.471464,yes,severe,97.5405764466525,680.878458878668,51.0712271721436,60.2012378980783,18794.5943587164,yes,137.043604723883
2703,67.1830961607354,125.192846610981,C,I,94.0331691614019,1103.29054441153,99.9908737379451,2703,565077.970131848,565077970.131848,yes,critical,91.6430713305001,679.089049654894,48.9727799973601,65.042909683523,16671.3998152739,no,105.842310821952
2704,105.162825401305,104.412740594135,A,IV,100.185808973894,1081.49726793499,101.54562423341,2704,1155735.9353067,1155735935.3067,no,None,98.9062920140602,739.76676274854,49.8351776463887,103.710703596121,11902.8512982189,no,127.853872773107
2705,53.3971715884549,137.308533296721,A,II,102.737427097836,934.171307954103,97.7626717163177,2705,392510.179235814,392510179.235814,no,None,95.6913272662599,710.137876246936,50.5946492875237,53.9717368224795,19853.1771140605,no,130.760969002102
2706,80.2885551224449,139.394811400983,C,III,102.248616050611,962.24656780558,95.4335942615606,2706,898583.990149396,898583990.149396,yes,severe,95.920249724424,673.301136560191,47.5532719229052,80.6168216138834,20433.6891598565,no,123.985860889805
2707,85.7426215325551,139.414809119447,B,II,101.594807103601,932.456647296665,102.560007454842,2707,1024959.783416,1024959783.416,yes,minor,97.821787704674,660.733192623376,52.7445493006715,89.66992234835,20439.9747572273,yes,114.612569111455
2708,74.8403102743505,122.946620095813,A,I,103.093311399862,1004.07566186739,97.4751055530769,2708,689642.746297385,689642746.297385,no,None,95.985674207142,742.204851241733,48.5741805002485,75.0411298677027,16117.3079427489,yes,135.616550418001
